epoch,train_loss,val_auc,smooth_auc,lr_backbone,lr_head
0,1.280823,0.533608,0.533608,0.00e+00,1.00e-03
1,1.421867,0.533608,0.533608,0.00e+00,1.00e-03
2,1.487080,0.533608,0.533608,0.00e+00,1.00e-03
3,1.503698,0.533608,0.533608,0.00e+00,1.00e-03
4,1.492830,0.533608,0.533608,0.00e+00,1.00e-03
5,1.209102,0.620027,0.550892,1.00e-05,5.00e-04
6,1.106492,0.620027,0.564719,1.00e-05,5.00e-04
7,1.054671,0.620027,0.575781,1.00e-05,5.00e-04
8,1.011953,0.620027,0.584630,1.00e-05,5.00e-04
9,1.002542,0.620027,0.591709,1.00e-05,5.00e-04
10,0.985189,0.589849,0.591337,1.00e-05,5.00e-04
11,0.977968,0.589849,0.591040,1.00e-05,5.00e-04
12,0.988403,0.589849,0.590802,1.00e-05,5.00e-04
13,0.970471,0.589849,0.590611,1.00e-05,5.00e-04
14,0.961076,0.589849,0.590459,1.00e-05,5.00e-04
15,0.911748,0.731139,0.618595,3.00e-05,3.00e-04
16,0.880785,0.731139,0.641103,3.00e-05,3.00e-04
17,0.854004,0.731139,0.659110,3.00e-05,3.00e-04
18,0.838483,0.731139,0.673516,3.00e-05,3.00e-04
19,0.838436,0.731139,0.685041,3.00e-05,3.00e-04
20,0.829263,0.536351,0.655303,3.00e-05,3.00e-04
21,0.820537,0.536351,0.631512,3.00e-05,3.00e-04
22,0.824250,0.536351,0.612480,3.00e-05,3.00e-04
23,0.824988,0.536351,0.597254,3.00e-05,3.00e-04
24,0.816063,0.536351,0.585074,3.00e-05,3.00e-04
25,0.815156,0.648834,0.597826,3.00e-05,3.00e-04
26,0.816617,0.648834,0.608027,3.00e-05,3.00e-04
27,0.810401,0.648834,0.616189,1.50e-05,1.50e-04
28,0.790983,0.648834,0.622718,1.50e-05,1.50e-04
29,0.776412,0.648834,0.627941,1.50e-05,1.50e-04
30,0.776381,0.722908,0.646934,5.00e-05,1.00e-04
31,0.763333,0.722908,0.662129,5.00e-05,1.00e-04
32,0.757227,0.722908,0.674285,5.00e-05,1.00e-04
33,0.754619,0.722908,0.684010,5.00e-05,1.00e-04
34,0.748114,0.722908,0.691789,5.00e-05,1.00e-04
35,0.746298,0.551440,0.663719,5.00e-05,1.00e-04
36,0.738399,0.551440,0.641264,5.00e-05,1.00e-04
37,0.740743,0.551440,0.623299,5.00e-05,1.00e-04
38,0.739560,0.551440,0.608927,5.00e-05,1.00e-04
39,0.739302,0.551440,0.597430,5.00e-05,1.00e-04
40,0.735228,0.685871,0.615118,5.00e-05,1.00e-04
41,0.734151,0.685871,0.629269,5.00e-05,1.00e-04
42,0.733002,0.685871,0.640589,2.50e-05,5.00e-05
43,0.730004,0.685871,0.649646,2.50e-05,5.00e-05
44,0.723052,0.685871,0.656891,2.50e-05,5.00e-05
45,0.720435,0.602195,0.645951,2.50e-05,5.00e-05
46,0.717870,0.602195,0.637200,2.50e-05,5.00e-05
47,0.717931,0.602195,0.630199,2.50e-05,5.00e-05
48,0.714149,0.602195,0.624598,2.50e-05,5.00e-05
49,0.714470,0.602195,0.620118,2.50e-05,5.00e-05
50,0.717033,0.631001,0.622294,1.25e-05,2.50e-05
51,0.712354,0.631001,0.624036,1.25e-05,2.50e-05
52,0.712879,0.631001,0.625429,1.25e-05,2.50e-05
53,0.711121,0.631001,0.626543,1.25e-05,2.50e-05
54,0.709138,0.631001,0.627435,1.25e-05,2.50e-05
